Sample_ID,Collect_DateTime,Ammonia Nitrogen,Conductivity,"Conductivity, Field",Dissolved Oxygen,"Dissolved Oxygen, Field",E. coli,Enterococcus,Fecal Coliform,Nitrite + Nitrate Nitrogen,Orthophosphate Phosphorus,Silica,Temperature,Total Alkalinity,Total Nitrogen,Total Phosphorus,Total Suspended Solids,Turbidity,pH,"pH, Field"
33809,04/15/2015 09:50:00 AM,0.0172,,110.0,,10.4,,,29.0,0.444,0.0128,,10.0,40.4,0.661,0.0334,4.5,2.8,,7.44
33885,05/13/2015 09:26:00 AM,0.0375,,118.0,,9.7,,,43.0,0.417,0.0181,,11.7,40.9,0.559,0.0264,2.7,1.86,,7.38
33975,06/10/2015 10:07:00 AM,0.107,,159.0,,7.8,,,30.0,0.465,0.0383,,18.2,52.3,0.68,0.0562,4.7,2.4,,7.27
34053,07/15/2015 10:10:00 AM,0.0179,,170.0,,8.9,,,35.0,0.133,0.0196,,19.4,55.3,0.306,0.0448,3.4,1.85,,7.14
34143,08/12/2015 10:00:00 AM,0.0611,,149.0,,7.3,,,140.0,0.264,0.0298,,20.3,49.0,0.455,0.0646,3.6,2.1,,7.24
34240,09/16/2015 10:17:00 AM,0.0568,,140.0,,8.5,,,26.0,0.268,0.0191,,14.3,47.9,0.459,0.0429,1.8,1.81,,7.15
34313,10/14/2015 10:12:00 AM,0.125,,99.7,,8.8,,,41.0,0.363,0.032,,13.7,37.1,0.651,0.0572,3.1,1.81,,7.48
34407,11/12/2015 09:01:00 AM,0.0157,,69.9,,11.0,,,28.0,0.438,0.0258,,8.3,24.4,0.584,0.0702,5.3,4.18,,6.92
34487,12/09/2015 08:57:00 AM,0.0174,,47.4,,11.2,,,230.0,0.569,0.0222,,8.3,13.9,0.905,0.156,160.0,108.0,,7.44
34569,01/13/2016 09:00:00 AM,0.0437,,111.0,,11.3,,,460.0,0.814,0.0165,,6.3,37.4,0.953,0.044,7.5,7.09,,7.36
34642,02/10/2016 09:58:00 AM,0.0137,,77.3,,11.5,,,5.0,0.506,0.00963,,6.9,26.2,0.636,0.0441,21.8,14.6,,7.27
34718,03/16/2016 09:50:00 AM,0.019,,111.0,,11.0,,,8.0,0.502,0.0154,,7.6,34.4,0.696,0.0398,6.2,3.92,,7.18
34794,04/13/2016 08:45:00 AM,0.0163,,84.7,,10.5,,,46.0,0.257,0.00983,,10.0,28.7,0.371,0.0298,4.7,3.44,,7.18
34872,05/11/2016 09:07:00 AM,0.0397,,114.0,,9.4,,,39.0,0.31,0.0196,,13.8,37.9,0.433,0.0366,1.79,1.46,,7.2
34956,06/15/2016 08:20:00 AM,0.0639,,139.0,,9.3,,,17.0,0.426,0.0281,,13.0,46.2,0.593,0.0547,2.6,2.04,,7.26
35042,07/13/2016 09:13:00 AM,0.0575,,152.0,,8.7,,,32.0,0.343,0.03,,16.3,48.4,0.522,0.0611,4.7,2.37,,7.32
35114,08/10/2016 09:06:00 AM,0.0326,,143.0,,8.4,,,24.0,0.247,0.0215,,16.3,47.1,0.402,0.0456,3.7,2.37,,7.23
35212,09/14/2016 10:08:00 AM,0.0305,,136.0,,8.8,,,10.0,0.255,0.0241,,14.9,44.9,0.425,0.0659,6.6,3.64,,7.57
35298,10/12/2016 10:33:00 AM,0.0226,,79.7,,10.1,,,32.0,0.253,0.0173,,11.5,28.0,0.421,0.0452,5.8,3.54,,7.41
35374,11/16/2016 09:08:00 AM,0.0227,,73.1,,10.7,,,190.0,0.427,0.0266,,9.3,24.4,0.759,0.0718,15.1,10.6,,7.43
35450,12/14/2016 10:04:00 AM,0.0317,,103.0,,12.1,,,13.0,0.554,0.0164,,4.2,35.9,0.727,0.0434,4.5,3.7,,7.52
35527,01/11/2017 09:36:00 AM,0.0395,,120.0,,12.4,,,11.0,0.573,0.0188,,2.8,36.4,0.704,0.0465,4.4,4.37,,7.16
35603,02/15/2017 10:23:00 AM,0.0167,,83.1,,11.5,,,26.0,0.626,0.0121,,6.7,27.5,0.792,0.0471,13.5,8.87,,7.25
35604,02/15/2017 10:12:00 AM,0.016,,82.3,,11.5,,,41.0,0.629,0.012,,6.8,27.6,0.778,0.045,11.5,8.93,,7.24
35682,03/15/2017 09:43:00 AM,0.0189,,49.1,,11.8,,,59.0,0.364,0.0128,,7.0,16.9,0.612,0.101,71.4,44.1,,7.32
35767,05/10/2017 10:48:00 AM,0.009,,67.2,,10.2,,,27.0,0.199,0.0105,,11.1,24.4,0.354,0.0366,11.7,8.0,,7.41
35860,06/14/2017 08:50:00 AM,0.0583,,133.0,,9.2,,,25.0,0.321,0.0184,,12.5,40.4,0.492,0.0487,4.1,3.04,,7.05
35953,07/12/2017 08:53:00 AM,0.0591,,156.0,,8.3,,,23.0,0.375,0.0235,,16.4,45.8,0.545,0.0531,1.9,2.15,,7.14
36062,08/15/2017 10:00:00 AM,0.0612,,159.0,,8.4,,,36.0,0.306,0.0391,,17.1,51.7,0.561,0.0768,3.4,2.66,,7.06
36130,09/13/2017 09:48:00 AM,0.0533,,155.0,,8.1,,,47.0,0.307,0.0269,,16.6,48.7,0.511,0.0617,4.0,2.76,,6.93
36718,10/11/2017 09:49:00 AM,0.0534,,117.0,,10.0,,,17.0,0.317,0.0242,,11.4,38.6,0.464,0.0462,2.38,2.14,,7.18
144354,11/15/2017 09:35:00 AM,0.0379,,77.4,,10.8,,,66.0,0.382,0.0159,,8.1,26.7,0.642,0.0487,9.3,7.28,,7.32
151618,12/13/2017 08:55:00 AM,0.0302,,99.8,,12.0,,,20.0,0.552,0.0195,,4.7,35.1,0.722,0.0428,5.3,4.1,,7.3
151888,01/10/2018 10:04:00 AM,0.0115,,75.0,,11.6,,,9.0,0.465,0.0167,,6.5,25.8,0.598,0.0341,7.1,5.61,,7.39
154524,02/14/2018 09:30:00 AM,0.0243,,83.2,,11.8,,,16.0,0.429,0.0107,,5.7,28.1,0.549,0.032,10.8,7.95,,7.25
154780,03/14/2018 08:28:00 AM,0.023,,95.1,,10.9,,,210.0,0.473,0.0163,,8.7,34.3,0.647,0.0476,5.9,4.08,,7.25
155464,04/11/2018 08:38:00 AM,0.0076,,55.9,,11.1,,,30.0,0.197,0.019,,8.8,21.1,0.346,0.0426,11.7,6.7,,7.45
155721,05/16/2018 09:38:00 AM,0.0135,,69.1,,10.1,,,18.0,0.156,0.00819,,12.7,25.1,0.277,0.0232,3.8,2.53,,7.05
156531,06/13/2018 09:33:00 AM,0.0199,,122.0,,9.3,,,25.0,0.266,0.0156,,13.9,40.5,0.398,0.0364,4.06,2.33,,7.26
156821,07/18/2018 09:15:00 AM,0.0818,,140.0,,7.3,,,50.0,0.3,0.0406,,19.8,46.8,0.531,0.0712,2.6,2.26,,7.11
157373,08/15/2018 10:07:00 AM,0.0296,,143.0,,8.0,,,110.0,0.15,0.0307,,19.1,45.8,0.327,0.063,2.82,2.59,,7.26
157920,09/12/2018 10:08:00 AM,0.0335,,134.0,,8.2,,,160.0,0.251,0.0199,,16.0,44.3,0.481,0.0521,3.96,3.11,,7.37
157921,09/12/2018 10:02:00 AM,0.0334,,140.0,,8.2,,,310.0,0.248,0.02,,15.9,43.2,0.471,0.0498,4.29,2.74,,7.34
158454,10/10/2018 08:55:00 AM,0.0371,,109.0,,9.2,,,80.0,0.234,0.0193,,12.9,39.4,0.379,0.0433,2.96,2.3,,7.39
159002,11/07/2018 09:51:00 AM,0.0104,,48.0,,11.0,,,31.0,0.169,0.00936,,9.2,16.4,0.378,0.0464,15.6,8.51,,7.33
159764,12/12/2018 08:30:00 AM,0.0235,,87.2,,11.6,,,130.0,0.474,0.0167,,6.3,29.5,0.749,0.0535,11.0,11.3,,7.25
160187,01/09/2019 08:40:00 AM,0.0132,,70.2,,12.0,,,32.0,0.408,0.0144,15.7,5.9,24.7,0.525,0.0288,4.6,3.57,,7.08
160233,02/25/2019 08:55:00 AM,0.0425,,144.0,,11.4,12.0,,5.0,0.623,0.0248,17.0,5.5,42.7,0.79,0.0494,2.2,2.72,,7.05
161018,03/13/2019 09:33:00 AM,0.0295,,121.0,,11.4,44.0,,24.0,0.569,0.0125,14.5,6.7,40.3,0.772,0.0402,4.51,6.48,,7.05
161488,04/10/2019 09:42:00 AM,0.0121,,68.3,,11.1,1400.0,,880.0,0.3,0.0145,13.8,9.1,24.4,0.506,0.0413,15.4,7.74,,7.36
162507,05/15/2019 09:54:00 AM,0.0179,,88.9,,10.2,64.0,,60.0,0.226,0.0119,14.8,11.7,31.8,0.328,0.0385,4.6,2.48,,7.19
172498,06/12/2019 10:12:00 AM,0.0298,,145.0,,8.2,36.0,,41.0,0.246,0.0235,16.4,18.1,46.0,0.388,0.0475,2.7,2.8,,7.27
180098,07/10/2019 09:26:00 AM,0.0649,,149.0,,8.2,150.0,,95.0,0.292,0.0266,17.7,16.7,51.2,0.509,0.0785,4.2,2.47,,7.22
182684,08/14/2019 09:15:00 AM,0.0566,,155.0,,7.7,89.0,,100.0,0.216,0.0325,16.9,18.9,47.6,0.391,0.0638,1.9,2.33,,6.93
183094,09/11/2019 08:35:00 AM,0.0571,,125.0,,8.0,57.0,,56.0,0.263,0.0276,15.8,16.7,42.5,0.405,0.0552,3.0,2.09,,7.29
185762,10/16/2019 09:48:00 AM,0.111,,107.0,,9.6,43.0,,55.0,0.336,0.0274,14.6,11.0,36.6,0.716,0.0602,1.7,1.61,,7.15
186093,11/13/2019 08:48:00 AM,0.0665,,108.0,,10.5,19.0,,24.0,0.324,0.0187,15.8,9.2,36.5,0.498,0.0397,1.3,1.25,,7.11
189358,12/18/2019 08:44:00 AM,0.016,,75.5,,12.0,12.0,,13.0,0.458,0.0195,15.2,5.2,26.7,0.552,0.0395,4.6,3.41,,7.55
189359,12/18/2019 08:37:00 AM,0.0163,,75.5,,12.0,10.0,,7.0,0.465,0.0208,15.0,5.2,26.6,0.537,0.04,2.8,2.91,,7.57
189918,01/22/2020 08:31:00 AM,0.017,,90.5,,11.4,25.0,,16.0,0.566,0.0157,15.1,6.8,31.4,0.663,0.0313,4.6,3.24,,7.25
190363,02/12/2020 09:30:00 AM,0.0074,,47.4,,11.9,17.0,,15.0,0.263,0.0107,12.5,6.6,15.7,0.398,0.115,73.0,69.2,,7.27
190826,03/11/2020 09:25:00 AM,0.0271,,109.0,,11.1,7.0,,5.0,0.47,0.014,16.0,7.3,34.9,0.639,0.0358,4.9,3.66,,7.3
191065,05/20/2020 08:11:00 AM,,,92.7,,9.79,,,,,,,11.9,,,,,,,7.11
191455,06/10/2020 08:50:00 AM,0.0138,,69.3,,10.3,,,150.0,0.171,0.0127,14.3,12.3,27.1,0.286,0.0327,4.7,2.87,,7.39
192133,07/15/2020 09:48:00 AM,0.0639,,147.0,,8.37,,,24.0,0.286,0.028,16.5,16.7,44.9,0.429,0.0643,2.0,1.97,,7.02
192820,08/12/2020 09:04:00 AM,0.031,,159.0,,7.7,,,37.0,0.229,0.0255,14.2,17.8,50.0,0.381,0.0702,4.32,2.42,,6.95
193413,09/28/2020 09:40:00 AM,0.0361,,96.1,,9.18,,,71.0,0.283,0.0268,14.9,14.8,34.6,0.512,0.0786,9.5,4.37,,7.03
194010,10/14/2020 09:52:00 AM,0.0165,,90.8,,9.64,,,110.0,0.276,0.0227,14.0,13.1,32.7,0.462,0.0534,5.7,3.35,,7.37
