Sample_ID,Collect_DateTime,Ammonia Nitrogen,Conductivity,"Conductivity, Field",Dissolved Oxygen,"Dissolved Oxygen, Field",E. coli,Enterococcus,Fecal Coliform,Nitrite + Nitrate Nitrogen,Orthophosphate Phosphorus,Silica,Temperature,Total Alkalinity,Total Nitrogen,Total Phosphorus,Total Suspended Solids,Turbidity,pH,"pH, Field"
29457,07/08/2008 10:15:00 AM,0.0225,,196.0,,8.5,92.0,,61.0,0.113,0.0275,,14.8,72.8,0.338,0.0447,1.7,1.1,,7.37
29458,07/08/2008 10:32:00 AM,0.011,,134.0,,10.4,1100.0,,800.0,0.655,0.00819,,13.3,54.7,0.768,0.0138,1.6,0.57,,7.36
29519,08/20/2008 12:26:00 PM,0.017,,128.0,,9.9,1400.0,,810.0,0.633,0.0178,17.9,15.7,51.5,0.758,0.0585,17.1,3.61,,7.87
29584,08/05/2008 11:57:00 AM,0.019,,144.0,,11.0,76.0,,72.0,0.617,0.0145,19.9,15.6,59.0,0.771,0.0235,2.9,2.06,,7.87
29585,08/05/2008 12:13:00 PM,0.011,,195.0,,9.2,59.0,,41.0,0.0435,0.0235,,17.1,71.4,0.265,0.0339,0.8,1.0,,7.71
29586,08/05/2008 12:34:00 PM,,,154.0,,10.1,59.0,,43.0,0.645,0.0123,,15.5,62.3,0.759,0.0173,1.6,0.79,,7.46
29659,09/03/2008 11:55:00 AM,0.015,,145.0,,11.3,52.0,,62.0,0.63,0.0151,20.6,12.8,58.9,0.741,0.0274,3.7,1.13,,7.96
29660,09/03/2008 11:35:00 AM,0.016,,185.0,,9.8,41.0,,35.0,0.0534,0.0204,,13.6,66.7,0.268,0.0301,0.84,0.816,,7.76
29661,09/03/2008 01:04:00 PM,,,149.0,,10.2,91.0,,49.0,0.733,0.013,,13.2,60.9,0.75,0.0196,,0.621,,7.56
29719,09/25/2008 01:30:00 PM,,,,,,,,,,,,12.6,59.0,,,,,,7.78
29759,10/07/2008 10:27:00 AM,0.018,,196.0,,8.9,74.0,,79.0,0.075,0.0212,,13.0,69.0,0.363,0.0441,1.5,1.28,,7.26
29761,10/07/2008 10:09:00 AM,0.0656,,143.0,,10.2,360.0,,170.0,0.572,0.0248,20.7,11.8,57.5,0.809,0.0566,8.7,1.16,,7.52
29762,10/07/2008 10:25:00 AM,0.018,,196.0,,8.9,87.0,,65.0,0.0739,0.0199,,13.0,68.8,0.356,0.0445,1.4,1.39,,7.26
29763,10/07/2008 10:43:00 AM,0.011,,147.0,,10.3,220.0,,77.0,0.616,0.0121,,11.4,60.3,0.77,0.0256,1.6,1.17,,7.46
29819,11/04/2008 10:50:00 AM,0.032,,99.7,,10.6,660.0,,580.0,0.732,0.017,13.3,9.04,36.2,1.55,0.164,74.5,14.7,,7.27
29820,11/04/2008 11:12:00 AM,0.0447,,120.0,,10.0,590.0,,380.0,0.256,0.0265,,8.0,40.5,1.09,0.168,28.4,28.0,,7.29
29821,11/04/2008 11:32:00 AM,,,99.4,,11.4,460.0,,450.0,1.15,0.0111,,8.65,35.7,1.83,0.137,116.0,15.7,,7.27
29883,12/02/2008 10:45:00 AM,0.021,,105.0,,10.5,45.0,,33.0,0.814,0.0135,16.7,9.59,40.2,1.01,0.031,7.9,3.98,,7.34
29884,12/02/2008 11:12:00 AM,0.012,,150.0,,9.9,30.0,,28.0,0.233,0.0214,,10.1,55.4,0.522,0.0407,2.1,2.74,,7.31
29885,12/02/2008 11:28:00 AM,,,98.9,,10.5,50.0,,58.0,0.935,0.0106,,9.56,38.6,1.08,0.0237,6.2,3.52,,7.31
29932,12/11/2008 01:25:00 PM,,,,,,,,,,,,7.97,41.5,,,,,,7.42
29960,01/06/2009 02:00:00 PM,0.0099,,73.8,,12.0,,,30.0,1.1,0.00896,,5.74,22.1,1.4,0.0976,174.0,,,7.26
29980,02/02/2009 02:50:00 PM,0.0176,,116.0,,11.2,,,2.0,0.834,0.00978,,6.72,43.9,0.908,0.0197,7.6,,,7.33
30008,03/16/2009 10:22:00 AM,0.0123,,107.0,,12.1,,,51.0,0.731,0.00759,,4.72,29.4,1.0,0.0364,26.6,,,7.11
30025,03/02/2009 01:40:00 PM,0.0126,,118.0,,12.0,,,35.0,0.66,0.00763,,9.01,41.7,0.824,0.0299,6.7,,,7.42
30057,05/05/2009 10:19:00 AM,0.0108,,102.0,,11.2,,,69.0,0.514,0.00667,,10.2,44.6,0.733,0.0312,10.2,,,7.45
30074,04/06/2009 02:25:00 PM,0.0077,,84.2,,11.1,,,1.0,0.909,0.00667,,9.8,31.6,1.01,0.0308,33.7,,,7.13
30097,05/04/2009 03:22:00 PM,0.0275,,122.0,,13.0,,,6.0,0.562,0.00817,,11.3,43.5,0.678,0.0228,3.7,,,7.52
30131,06/01/2009 02:23:00 PM,0.0163,,134.0,,10.4,,,26.0,0.57,0.0124,,16.1,47.7,0.719,0.0227,3.3,,,7.66
30154,08/11/2009 09:50:00 AM,0.0411,,140.0,,9.2,,,4200.0,0.623,0.0316,,15.0,54.1,0.923,0.06,11.1,,,7.26
30195,07/07/2009 09:15:00 AM,0.0268,,143.0,,9.6,,,64.0,0.623,0.0128,,13.4,59.0,0.73,0.0183,1.9,,,7.49
30226,08/03/2009 04:00:00 PM,0.0124,,154.0,,9.1,,,75.0,0.541,0.0158,,20.6,61.3,0.602,0.0226,2.1,,,7.93
30270,09/08/2009 01:02:00 PM,0.0198,,141.0,,10.6,,,240.0,0.65,0.0156,,13.9,52.8,0.821,0.0326,5.1,,,7.8
30304,12/15/2009 10:10:00 AM,0.0254,,90.5,,12.8,,,79.0,0.721,0.0126,,4.51,42.2,0.945,0.0367,9.85,,,7.25
30321,10/05/2009 02:15:00 PM,0.0802,,155.0,,11.1,,,200.0,0.521,0.0188,,10.6,64.4,0.728,0.0353,3.4,,,7.73
30374,11/02/2009 01:08:00 PM,0.048,,127.0,,10.8,,,75.0,0.738,0.0134,,8.56,48.2,0.949,0.0283,5.1,,,7.39
30412,12/07/2009 12:27:00 PM,0.0221,,115.0,,13.2,,,18.0,0.806,0.0104,,2.26,42.0,0.919,0.0199,6.2,,,7.22
30443,01/04/2010 12:50:00 PM,0.0133,,93.6,,11.2,,,44.0,0.638,0.01,,7.32,33.4,0.86,0.0445,25.7,,,7.27
30471,03/11/2010 11:05:00 AM,0.0108,,110.0,,12.2,,,19.0,0.61,0.00948,,6.68,42.3,0.815,0.0211,4.8,,,7.3
30488,02/01/2010 02:12:00 PM,0.0111,,101.0,,11.5,,,22.0,0.79,0.00937,,7.29,41.2,0.986,0.018,5.2,,,7.29
30519,03/01/2010 02:15:00 PM,0.0111,,111.0,,11.7,,,3.0,0.668,0.00899,,9.01,47.6,0.859,0.0195,2.7,,,7.54
30544,04/05/2010 03:09:00 PM,0.0126,,89.3,,11.1,,,3.0,0.693,0.00855,,8.77,34.1,0.782,0.0378,7.8,,,7.2
30571,04/21/2010 10:28:00 AM,0.0192,,78.3,,10.6,,,650.0,0.439,0.0114,,9.94,29.7,1.08,0.145,107.0,,,7.22
30588,05/03/2010 01:30:00 PM,0.0055,,86.1,,11.0,,,130.0,0.528,0.00995,,10.3,33.9,0.866,0.0564,32.9,,,7.36
30620,06/08/2010 01:19:00 PM,0.0127,,83.0,,10.7,,,69.0,0.538,0.00877,,11.9,33.5,0.665,0.0327,17.6,,,7.36
30655,08/31/2010 02:01:00 PM,0.0435,,143.0,,9.2,,,1200.0,0.522,0.0252,,13.1,56.4,0.775,0.0726,25.2,,,7.51
30674,07/19/2010 08:06:00 AM,,,,,,140.0,,80.0,,,,,,,,,,,
30678,07/07/2010 02:15:00 PM,0.0085,,115.0,,10.2,,,36.0,0.489,0.00753,,16.1,47.3,0.756,0.0235,2.14,,,7.74
30711,08/03/2010 02:40:00 PM,,,136.0,,10.5,,,63.0,0.406,0.0048,,16.2,56.1,0.56,0.0119,3.0,,,8.34
30733,08/16/2010 08:45:00 AM,,,,,,140.0,,160.0,,,,,,,,,,,
30746,09/13/2010 08:26:00 AM,,,,,,820.0,,1100.0,,,,,,,,,,,
30757,09/08/2010 01:25:00 PM,0.0297,,115.0,,9.5,,,380.0,0.624,0.0165,,13.3,46.0,0.991,0.066,26.4,,,7.56
30781,10/04/2010 01:27:00 PM,0.0884,,140.0,,10.0,,,140.0,0.577,0.0289,,13.0,58.8,0.787,0.0426,3.4,,,7.56
30808,11/30/2010 10:07:00 AM,0.0118,,103.0,,11.9,,,61.0,0.826,0.00868,,6.02,34.1,1.16,0.0333,26.9,,,7.15
30841,11/01/2010 02:55:00 PM,0.0254,,86.5,,9.7,,,1200.0,0.513,0.0176,,11.1,29.3,1.13,0.155,108.0,,,7.2
30866,12/06/2010 02:41:00 PM,0.0135,,99.3,,11.8,,,5.0,1.03,0.00903,,6.58,37.2,1.11,0.0163,5.6,,,7.23
30900,01/03/2011 09:45:00 AM,0.0135,,102.0,,13.6,,,8.0,0.978,0.00758,,2.38,39.2,1.14,0.0183,6.5,,,6.95
30924,02/07/2011 01:46:00 PM,0.0101,,86.4,,11.6,,,120.0,0.772,0.00889,,7.62,32.6,0.943,0.0263,14.2,,,7.27
30960,03/07/2011 02:02:00 PM,0.0082,,93.4,,12.0,,,4.0,0.894,0.00712,,6.33,34.4,0.906,0.0133,5.0,,,7.21
30999,04/04/2011 02:20:00 PM,0.0109,,76.3,,11.1,,,34.0,0.677,0.00736,,7.72,25.4,0.866,0.0475,35.7,,,7.02
31047,05/02/2011 12:40:00 PM,0.0134,,90.5,,11.4,,,25.0,0.616,0.00581,,8.82,33.9,0.756,0.0198,7.4,,,7.3
31082,05/11/2011 08:43:00 AM,,,,,,24.0,,27.0,,,,,,,,,,,
31090,06/06/2011 02:33:00 PM,0.009,,104.0,,10.3,,,33.0,0.55,0.00847,,14.7,39.3,0.682,0.0184,3.3,,,7.52
31112,06/22/2011 08:35:00 AM,,,,,,160.0,,81.0,,,,,,,,,,,
31146,07/05/2011 02:35:00 PM,0.0153,,119.0,,10.6,,,30.0,0.533,0.0103,,15.6,49.1,0.657,0.0189,4.6,,,7.77
31169,07/20/2011 08:50:00 AM,,,,,,75.0,,47.0,,,,,,,,,,,
31189,08/01/2011 03:15:00 PM,0.0158,,132.0,,9.5,,,41.0,0.541,0.0137,,16.4,56.0,0.686,0.0209,2.1,,,7.86
31246,09/06/2011 02:25:00 PM,0.0187,,146.0,,10.9,,,67.0,0.626,0.0153,,15.4,61.0,0.738,0.0229,1.5,,,7.84
31306,10/03/2011 03:12:00 PM,0.0344,,142.0,,10.3,,,460.0,0.588,0.0205,,13.0,61.3,0.732,0.031,1.9,,,7.9
31342,11/07/2011 02:36:00 PM,0.02,,125.0,,11.2,,,18.0,0.704,0.0154,,7.21,53.2,0.817,0.0221,2.2,,,7.68
31391,12/05/2011 01:54:00 PM,0.0137,,101.0,,12.9,,,5.0,1.05,0.00918,,4.57,38.9,1.18,0.018,3.9,1.27,,7.33
31434,01/03/2012 02:25:00 PM,0.0144,,97.4,,11.7,,,36.0,0.985,0.00951,,7.54,35.9,1.09,0.0251,6.0,3.15,,7.36
31478,02/06/2012 02:25:00 PM,0.0113,,94.8,,10.2,,,,1.19,0.00746,,6.3,34.9,1.32,0.0191,8.2,2.65,,7.09
31520,03/05/2012 12:51:00 PM,0.0061,,82.0,,11.7,,,46.0,0.895,0.0066,,7.21,28.8,1.01,0.0244,18.5,5.42,,7.23
31564,04/02/2012 01:05:00 PM,,,75.9,,12.0,,,7.0,0.862,0.006,,8.2,27.1,0.997,0.0199,10.9,3.21,,7.19
31602,05/07/2012 02:06:00 PM,0.0073,,84.4,,10.7,,,19.0,0.699,0.00767,,11.4,32.6,0.862,0.0222,4.8,2.47,,7.36
31647,06/04/2012 12:50:00 PM,,,107.0,,10.6,,,44.0,0.501,0.00701,,11.1,44.3,0.639,0.0171,2.7,1.42,,7.61
31701,07/02/2012 02:45:00 PM,0.0071,,106.0,,11.2,,,36.0,0.504,0.0094,,13.6,44.1,0.614,0.018,3.4,1.44,,7.74
31747,08/06/2012 12:15:00 PM,0.0106,,137.0,,9.8,,,68.0,0.559,0.0109,,16.4,56.7,0.742,0.0259,2.7,1.14,,7.89
31811,09/04/2012 02:55:00 PM,0.0248,,145.0,,10.7,,,68.0,0.585,0.0136,,15.1,60.5,0.681,0.0233,3.0,1.42,,7.78
31848,10/01/2012 01:49:00 PM,0.0342,,148.0,,11.2,,,90.0,0.608,0.0155,,12.3,62.0,0.773,0.0336,4.8,2.0,,7.83
31887,11/05/2012 02:33:00 PM,0.0162,,96.7,,10.2,,,220.0,0.599,0.0133,,12.0,36.8,0.893,0.0341,7.01,3.79,,7.34
31919,12/03/2012 01:23:00 PM,0.0079,,69.0,,12.3,,,140.0,0.68,0.0123,,8.41,25.7,1.07,0.0522,20.5,13.5,,7.17
32010,02/05/2013 12:20:00 PM,0.009,,82.2,,10.4,,,8.0,0.988,0.00807,,7.37,29.1,1.15,0.0226,7.0,4.61,,7.16
32011,02/05/2013 12:48:00 PM,0.013,,79.6,,10.6,,,8.0,0.919,0.00877,,7.35,28.9,1.03,0.0218,4.2,4.86,,7.22
32015,01/08/2013 02:35:00 PM,0.0149,,74.8,,11.9,,,260.0,0.777,0.0091,,7.13,26.9,0.888,0.0324,11.2,6.9,,7.1
32065,03/04/2013 11:44:00 AM,0.0052,,84.5,,11.2,,,2.0,0.831,0.00741,,5.39,32.2,0.889,0.0148,5.1,2.56,,7.14
32066,03/04/2013 12:10:00 PM,0.0062,,81.8,,10.9,,,3.0,0.765,0.00752,,5.58,29.5,0.842,0.0158,4.1,2.77,,7.25
32118,04/01/2013 11:32:00 AM,0.0066,,102.0,,11.6,,,17.0,0.739,0.00666,,9.54,42.4,0.866,0.0155,2.6,1.7,,7.3
32119,04/01/2013 12:07:00 PM,0.0105,,99.5,,11.9,,,15.0,0.66,0.00806,,9.99,44.3,0.797,0.0155,2.9,1.66,,7.55
32177,05/06/2013 11:06:00 AM,0.0069,,98.5,,10.3,,,23.0,0.67,0.00751,,11.7,41.8,0.722,0.0158,2.7,2.0,,7.14
32178,05/06/2013 11:57:00 AM,0.0258,,97.1,,10.1,,,14.0,0.636,0.012,,12.5,40.2,0.711,0.0246,3.7,1.98,,7.31
32236,06/03/2013 11:24:00 AM,,,96.4,,11.0,,,130.0,0.494,0.00526,,11.8,41.7,0.593,0.013,2.0,1.15,,7.29
32237,06/03/2013 11:51:00 AM,,,98.3,,11.7,,,69.0,0.444,0.00729,,12.3,42.3,0.586,0.0177,2.2,1.26,,7.74
32307,07/02/2013 12:50:00 PM,0.0151,,128.0,,9.4,,,56.0,0.52,0.00539,,17.7,52.5,0.651,0.0206,5.0,4.79,,7.45
32308,07/02/2013 01:20:00 PM,0.0247,,128.0,,9.2,,,63.0,0.476,0.0191,,18.4,52.9,0.638,0.035,4.3,1.86,,7.67
32372,08/05/2013 10:58:00 AM,0.0103,,143.0,,10.0,,,250.0,0.599,0.0113,,15.1,58.8,0.752,0.0246,1.8,1.6,,7.24
32373,08/05/2013 11:52:00 AM,0.0115,,143.0,,9.9,,,100.0,0.545,0.0134,,16.4,58.9,0.682,0.0267,2.42,1.37,,7.74
32404,07/29/2013 09:05:00 AM,,,,,,,,140.0,,,,,,,,,,,
32405,07/29/2013 09:11:00 AM,,,,,,,,230.0,,,,,,,,,,,
32406,07/30/2013 09:05:00 AM,,,,,,,,80.0,,,,,,,,,,,
32407,07/30/2013 09:15:00 AM,,,,,,,,230.0,,,,,,,,,,,
32408,07/31/2013 09:12:00 AM,,,,,,,,380.0,,,,,,,,,,,
32409,07/31/2013 09:21:00 AM,,,,,,,,200.0,,,,,,,,,,,
32439,09/03/2013 11:14:00 AM,0.0092,,145.0,,9.6,,,220.0,0.557,0.0145,,14.8,59.5,0.648,0.0237,2.6,2.23,,7.39
32440,09/03/2013 11:32:00 AM,0.0181,,145.0,,9.7,,,500.0,0.516,0.0185,,15.7,59.1,0.645,0.0305,2.4,1.87,,7.73
32504,10/07/2013 11:38:00 AM,0.0148,,102.0,,10.2,,,120.0,0.776,0.012,,11.1,36.7,1.01,0.0426,19.9,13.1,,7.13
32505,10/07/2013 12:06:00 PM,0.0409,,103.0,,10.2,,,48.0,0.738,0.0164,,11.4,38.3,1.01,0.0388,7.6,7.03,,7.23
32564,11/04/2013 12:55:00 PM,0.0117,,121.0,,11.5,,,19.0,0.612,0.0122,,8.03,49.2,0.726,0.0218,2.4,2.57,,7.27
32565,11/04/2013 01:10:00 PM,0.0414,,125.0,,11.5,,,23.0,0.54,0.0176,,7.78,48.3,0.723,0.0276,1.4,0.954,,7.37
32622,12/02/2013 11:56:00 AM,0.0131,,112.0,,11.8,,,15.0,0.797,0.0115,,7.29,39.8,0.999,0.0319,12.4,8.72,,7.21
32623,12/02/2013 12:16:00 PM,0.0189,,99.3,,11.8,,,15.0,0.776,0.0132,,7.33,61.3,0.964,0.0303,8.4,5.52,,7.38
32681,01/06/2014 10:55:00 AM,0.0068,,81.9,,13.0,,,12.0,1.1,0.00791,,3.93,32.6,1.24,0.0163,4.7,3.55,,7.11
32682,01/06/2014 11:43:00 AM,0.0088,,82.2,,12.8,,,13.0,1.07,0.00826,,4.02,32.4,1.18,0.016,4.3,2.59,,7.15
32736,02/11/2014 11:50:00 AM,0.0075,,91.8,,12.4,,,12.0,0.919,0.00755,,5.6,33.7,1.1,0.0245,7.9,5.72,,7.29
32737,02/11/2014 11:30:00 AM,0.0078,,91.2,,12.5,,,32.0,0.87,0.00732,,5.55,33.3,1.05,0.0271,8.0,7.25,,7.38
32793,03/03/2014 11:08:00 AM,0.0051,,69.7,,11.8,,,44.0,0.875,0.00664,,6.82,23.6,1.12,0.0522,42.6,12.9,,7.22
32794,03/03/2014 11:37:00 AM,0.0062,,68.2,,11.4,,,67.0,0.809,0.00657,,7.09,23.7,1.07,0.0553,38.9,13.5,,7.28
32848,04/07/2014 11:24:00 AM,0.0047,,101.0,,10.9,,,11.0,0.741,0.0062,,10.2,39.2,0.834,0.0174,3.6,1.52,,7.27
32849,04/07/2014 12:00:00 PM,0.0112,,99.7,,11.1,,,9.0,0.693,0.00677,,10.5,37.9,0.806,0.0189,3.8,1.27,,7.47
32949,05/14/2014 12:06:00 PM,0.0063,,97.7,,10.4,,,30.0,0.642,0.0074,,12.4,37.0,0.775,0.0221,5.83,2.16,,7.3
32950,05/14/2014 12:32:00 PM,0.0138,,91.4,,10.5,,,33.0,0.596,0.00889,,12.6,36.4,0.748,0.0215,5.15,2.41,,7.41
33036,06/11/2014 12:44:00 PM,0.0061,,130.0,,11.1,,,32.0,0.483,0.00343,,14.2,52.5,0.635,0.0125,2.56,1.02,,7.66
33037,06/11/2014 11:42:00 AM,0.01,,124.0,,11.5,,,70.0,0.466,0.0053,,13.2,49.8,0.632,0.0187,3.32,1.41,,7.93
33099,07/01/2014 12:33:00 PM,0.0138,,127.0,,9.5,,,23.0,0.506,0.00867,,16.0,53.9,0.658,0.0181,2.34,1.71,,7.45
33100,07/01/2014 01:03:00 PM,0.0223,,124.0,,9.0,,,53.0,0.486,0.0108,,16.7,49.3,0.65,0.0229,2.98,1.37,,7.71
33194,08/13/2014 10:28:00 AM,0.0074,,109.0,,9.0,,,7700.0,0.696,0.0177,,15.6,43.7,1.35,0.127,56.0,25.6,,7.4
33195,08/13/2014 10:11:00 AM,0.0145,,106.0,,8.9,,,7400.0,0.69,0.0194,,16.2,42.3,1.51,0.152,73.5,35.5,,7.5
33262,09/16/2014 10:50:00 AM,0.0068,,158.0,,10.2,,,80.0,0.567,0.00958,,13.3,66.4,0.657,0.0185,0.86,0.896,,7.62
33263,09/16/2014 11:09:00 AM,0.0095,,147.0,,10.1,,,130.0,0.521,0.0101,,13.9,60.9,0.657,0.029,2.1,1.41,,7.96
33306,10/14/2014 11:22:00 AM,0.0045,,117.0,,10.4,,,610.0,0.557,0.0109,,12.3,47.9,0.817,0.0438,18.8,8.42,,7.33
33307,10/14/2014 11:38:00 AM,0.007,,137.0,,9.3,,,1500.0,0.0842,0.0185,,14.6,51.3,0.417,0.0411,3.2,2.36,,7.33
33308,10/14/2014 11:49:00 AM,0.0226,,120.0,,10.0,,,590.0,0.509,0.0159,,12.8,44.9,0.908,0.0741,26.4,11.1,,7.44
33425,11/13/2014 12:22:00 PM,0.0105,,99.3,,12.4,,,10.0,1.01,0.00767,,4.92,37.4,1.23,0.0174,3.28,1.78,,7.07
33426,11/13/2014 12:47:00 PM,0.0113,,157.0,,10.9,,,10.0,0.208,0.0134,,6.48,46.9,0.491,0.0289,0.83,1.08,,6.88
33427,11/13/2014 01:00:00 PM,0.0168,,102.0,,12.5,,,6.0,0.946,0.00828,,4.84,35.2,1.13,0.0198,3.74,2.11,,7.25
33460,12/09/2014 10:40:00 AM,0.0136,,97.2,,10.6,,,34.0,0.981,0.00924,,9.1,36.4,1.18,0.023,8.41,3.32,,7.09
33461,12/09/2014 10:58:00 AM,0.014,,123.0,,10.2,,,290.0,0.361,0.0143,,9.05,42.1,0.637,0.0334,5.67,3.15,,7.17
33462,12/09/2014 11:23:00 AM,0.0234,,97.5,,10.9,,,61.0,0.941,0.0104,,9.39,36.1,1.1,0.0263,7.72,4.22,,7.11
33570,01/13/2015 12:18:00 PM,0.0072,,99.1,,12.0,,,5.0,1.16,0.00802,,6.7,37.1,1.35,0.0203,5.62,2.78,,6.8
33571,01/13/2015 12:44:00 PM,0.0071,,143.0,,11.3,,,10.0,0.416,0.0147,,6.7,52.0,0.625,0.0257,1.92,1.4,,7.22
33572,01/13/2015 01:01:00 PM,0.0159,,96.7,,12.1,,,8.0,1.08,0.00885,,6.8,36.0,1.27,0.022,5.46,2.92,,7.32
33654,02/10/2015 10:57:00 AM,0.0062,,71.3,,11.2,,,32.0,1.2,0.00708,,9.4,22.7,1.52,0.0458,34.9,12.2,,7.25
33655,02/10/2015 12:04:00 PM,0.0079,,106.0,,10.4,,,23.0,0.645,0.0124,,10.3,38.0,0.939,0.03,4.53,3.89,,7.29
33656,02/10/2015 11:16:00 AM,0.0088,,69.8,,11.2,,,91.0,1.18,0.00767,,9.5,23.0,1.51,0.0421,27.1,11.1,,7.29
33714,03/10/2015 11:52:00 AM,0.0046,,114.0,,11.9,,,12.0,0.938,0.00664,,7.6,45.1,0.979,0.0154,1.91,1.16,,7.55
33715,03/10/2015 12:09:00 PM,0.0065,,148.0,,11.4,,,2.0,0.19,0.0145,,8.1,57.4,0.342,0.0281,1.13,1.34,,7.4
33716,03/10/2015 12:27:00 PM,0.0183,,108.0,,12.2,,,5.0,0.848,0.0105,,7.8,42.4,0.978,0.0199,3.34,1.28,,7.55
33802,04/14/2015 12:00:00 PM,0.0042,,97.0,,11.7,,,120.0,0.742,0.0066,,8.4,39.0,0.963,0.0244,6.9,3.86,,7.35
33803,04/14/2015 12:24:00 PM,0.004,,120.0,,11.0,,,30.0,0.108,0.0107,,9.8,47.9,0.386,0.0333,6.1,2.69,,7.5
33804,04/14/2015 12:53:00 PM,0.0117,,93.5,,11.9,,,120.0,0.672,0.00771,,8.7,36.8,0.926,0.0251,5.7,3.29,,7.54
33878,05/12/2015 12:19:00 PM,0.0103,,128.0,,10.7,,,110.0,0.668,0.00935,,11.4,51.4,0.827,0.0183,2.7,1.72,,7.42
33879,05/12/2015 12:34:00 PM,0.0206,,190.0,,8.8,,,58.0,0.159,0.0252,,12.8,72.3,0.381,0.0396,2.63,1.84,,7.32
33880,05/12/2015 12:48:00 PM,0.0192,,122.0,,10.9,,,68.0,0.638,0.0121,,11.6,48.3,0.817,0.0257,4.0,2.45,,7.64
33968,06/09/2015 11:00:00 AM,0.0081,,143.0,,10.3,,,62.0,0.611,0.0104,,15.2,52.0,0.705,0.0155,2.2,0.812,,7.54
33969,06/09/2015 11:40:00 AM,0.0239,,201.0,,8.2,,,240.0,0.125,0.0338,,17.2,73.7,0.408,0.0556,3.2,4.99,,7.43
33970,06/09/2015 12:01:00 PM,0.0203,,134.0,,10.2,,,100.0,0.6,0.0143,,16.3,54.9,0.744,0.0215,2.3,1.39,,7.79
34046,07/14/2015 12:56:00 PM,0.0121,,161.0,,10.0,,,90.0,0.516,0.013,,17.2,69.8,0.556,0.0172,1.1,0.771,,7.34
34047,07/14/2015 01:24:00 PM,0.013,,235.0,,8.0,,,64.0,0.108,0.0335,,18.8,96.8,0.276,0.0504,1.3,1.92,,7.52
34048,07/14/2015 01:38:00 PM,0.0136,,151.0,,11.1,,,50.0,0.499,0.0134,,17.9,62.2,0.574,0.0216,2.1,0.981,,8.33
34136,08/11/2015 11:53:00 AM,0.0097,,173.0,,10.3,,,160.0,0.424,0.00748,,16.2,74.8,0.52,0.0159,1.2,0.769,,7.75
34137,08/11/2015 12:20:00 PM,0.0271,,226.0,,6.5,,,460.0,0.072,0.0323,,18.4,89.8,0.302,0.0718,1.6,2.08,,7.39
34138,08/11/2015 12:36:00 PM,0.0121,,150.0,,12.1,,,350.0,0.38,0.00905,,17.7,64.6,0.53,0.0237,3.8,1.9,,8.74
34223,09/15/2015 11:33:00 AM,0.0152,,202.0,,10.5,,,60.0,0.422,0.00858,,12.0,79.2,0.545,0.0191,1.1,1.23,,7.28
34224,09/15/2015 11:55:00 AM,0.0147,,199.0,,8.9,,,65.0,0.0743,0.0245,,14.1,82.3,0.331,0.0505,2.8,2.48,,7.46
34225,09/15/2015 12:16:00 PM,0.0061,,148.0,,12.0,,,60.0,0.429,0.0089,,12.9,64.2,0.525,0.0261,3.05,2.21,,8.37
34306,10/13/2015 12:01:00 PM,0.0136,,154.0,,10.3,,,130.0,0.693,0.0118,,12.4,55.8,0.901,0.0245,3.6,1.62,,7.26
34307,10/13/2015 12:27:00 PM,0.0099,,154.0,,9.3,,,320.0,0.0991,0.0193,,14.5,60.7,0.397,0.0393,2.3,1.93,,7.39
34308,10/13/2015 01:23:00 PM,0.0563,,135.0,,10.3,,,110.0,0.614,0.0175,,13.2,54.7,0.924,0.0382,4.1,2.34,,7.64
34400,11/09/2015 10:18:00 AM,0.008,,90.8,,11.0,,,23.0,1.26,0.00766,,9.4,32.4,1.47,0.0232,5.0,2.65,,7.32
34401,11/09/2015 10:37:00 AM,0.0201,,120.0,,10.2,,,410.0,0.189,0.0167,,10.6,45.8,0.519,0.0436,5.9,3.99,,7.09
34402,11/09/2015 10:55:00 AM,0.0148,,90.5,,10.9,,,180.0,1.07,0.00999,,9.6,32.5,1.34,0.0321,6.8,3.98,,7.25
34480,12/08/2015 12:40:00 PM,0.0071,,59.9,,11.0,,,100.0,1.4,0.00836,,9.5,15.7,1.82,0.123,185.0,62.5,,7.28
34481,12/08/2015 01:00:00 PM,0.0133,,76.2,,10.5,,,120.0,0.42,0.016,,10.0,22.6,0.753,0.0548,31.9,16.0,,7.2
34482,12/08/2015 01:14:00 PM,0.0096,,56.9,,11.0,,,200.0,1.26,0.00872,,9.8,15.0,1.85,0.192,291.0,62.1,,7.18
34562,01/12/2016 12:49:00 PM,0.0066,,96.1,,11.9,,,11.0,0.988,0.00704,,6.3,36.3,1.08,0.0156,3.1,2.06,,7.22
34563,01/12/2016 01:34:00 PM,0.0196,,150.0,,11.6,,,3.0,0.378,0.0142,,5.3,51.9,0.542,0.0264,1.1,1.61,,7.16
34564,01/12/2016 01:52:00 PM,0.0109,,99.2,,11.9,,,27.0,0.893,0.00795,,6.3,35.4,1.04,0.0217,6.3,2.42,,7.26
34635,02/09/2016 11:27:00 AM,0.0057,,109.0,,12.0,,,,0.991,0.00575,,6.8,39.1,1.14,0.0152,3.4,1.91,,7.25
34636,02/09/2016 11:53:00 AM,0.0088,,150.0,,11.6,,,7.0,0.37,0.0102,,6.8,51.4,0.557,0.0275,1.75,1.85,,7.25
